"","Student_ID","duration","service_categories","service_date","description","prompt_response","service_organization","Social_Impact_Board","Social_Impact_Program_Leader","Recurring_Programs","Social_Impact_Classes","Social_Impact_Clubs","result","Year_Month","Year","Month","Modified_Year"
"1255",27138,2,"Exploring Purpose",2023-11-18,"We performed musical pieces for older people in a senior living home","Please Explain. Response: 60- It was more fun than helpful but it was still serving purpose","Mind-Full of Music",NA,NA,NA,NA,NA,"60","2023-11",2023,11,2024
"1256",25089,2,"Empathy",2023-11-18,"play music for seniors","Please Explain. Response: playing music for seniors","mindful of music",NA,NA,NA,NA,NA,"no_response","2023-11",2023,11,2024
"1257",24154,3,"Empathy",2023-11-18,"We performed for residents at the Landon nursing home.","Please Explain. Response: 100 I really got to interact with and get to know some of the ladies we performed for.","Music for Eternity",NA,NA,NA,NA,NA,"100","2023-11",2023,11,2024
"1258",27120,1.5,"Real World Experience",2023-11-19,"helped out in preschool Subday school","Please Explain. Response: 1. 65
2. 76
3.68
4.97
5.100","Lovers Lane United Methodist Church",NA,NA,NA,NA,NA,"65","2023-11",2023,11,2024
"1259",25030,6.5,"Real World Experience",2023-11-19,NA,"Please Explain. Response: child","Perot Museum",NA,NA,NA,NA,NA,"no_response","2023-11",2023,11,2024
"1260",25161,1.4,"Empathy",2023-11-19,"I am a volunteer at the operation kindness center in Carrolton.","Please Explain. Response: I walked dogs and cleaned bowls and folded laundry.","Operation Kindess",NA,NA,NA,NA,NA,"no_response","2023-11",2023,11,2024
"1261",25161,2,"Advocacy Skills",2023-11-19,"I helped out with the preseason camp for the middle schoolers back in August","Please Explain. Response: I helped out with the preseason middle school camp.","Hockaday Volleyball Camp (preseason)",NA,NA,NA,NA,NA,"no_response","2023-11",2023,11,2024
"1262",25161,1.7,"Empathy",2023-11-19,"I volunteer at the operation kindness shelter in Carrolton.","Please Explain. Response: I walked dogs and played with kittens and washed dishes and cleaned laundry.","Operation Kindness",NA,NA,NA,NA,NA,"no_response","2023-11",2023,11,2024
"1263",25161,1.7,"Empathy",2023-11-19,"I volunteer at the operation kindness shelter in Carrolton.","Please Explain. Response: i walked dogs today and washed dishes and folder laundry. i also cleaned kennels","Operation Kindness",NA,NA,NA,NA,NA,"no_response","2023-11",2023,11,2024
"1264",26069,2,"Real World Experience",2023-11-19,"90","Please Explain. Response: I met up with the same turkish student, and today the topics of discussion was choices. We went over the discussion questions, I asked her questions and answered her questions, and of course worked on bettering her English Skills","Turks Without Borders",NA,NA,NA,NA,NA,"90","2023-11",2023,11,2024
"1265",25005,3,"Empathy",2023-11-20,NA,"Please Explain. Response: I donated clothes to the Family Gateway’s thrift store","feeding the need",NA,NA,NA,NA,NA,"no_response","2023-11",2023,11,2024
"1266",26133,1,"Exploring Purpose",2023-11-20,NA,"Please Explain. Response: Teaching Mr. Spenser how to play chess over thanksgiving break","Chess Club@Parsons House",NA,NA,NA,NA,NA,"no_response","2023-11",2023,11,2024
"1267",26005,2,"Exploring Purpose",2023-11-20,"100","Please Explain. Response: Exploring Purpose; my friends and I hosted a talent show at Austin Street Center where we learned how to explore purpose through helping others.","Austin Street Center",NA,NA,NA,NA,NA,"100","2023-11",2023,11,2024
"1268",26031,23.5,"Empathy",2023-11-20,"I wrote and designed letters for people in retirement homes to combat loneliness","Please Explain. Response: I had to be compassionate and try to be understanding towards the residents while sharing parts of my life","Flowers For Ann",NA,NA,NA,NA,NA,"no_response","2023-11",2023,11,2024
"1269",27029,2,"Designing a Solution",2023-11-21,"I prepared for my lunar new year performance","Please Explain. Response: 88, I really enjoy lunar new year performances as they enable me to connect to my culture and connect others to my culture","Korean Traditional Music Association",NA,NA,NA,NA,NA,"88","2023-11",2023,11,2024
"1270",25126,2,"Real World Experience",2023-11-21,"I got to serve dinner to those in need.","Please Explain. Response: This was very impactful and I am grateful for the experience. I got to have conversations with the families as they went through the line and see how gratuitous they were. I want to go back and serve again.","Center of Hope",NA,NA,NA,NA,NA,"no_response","2023-11",2023,11,2024
"1271",26068,1,"Designing a Solution",2023-11-16,"i helped make necklaces for the social impact bazaar","Please Explain. Response: 80 this was an incredible hour of volunteering because it’s something i can routinely do that’s good for the local shelter","Paws for a Cause",NA,NA,NA,NA,NA,"80","2023-11",2023,11,2024
"1272",27158,3,"Empathy",2023-11-22,"We sorted addresses of 5000 mail recipients for people who can’t afford thanksgiving meals","Please Explain. Response: it helped me understand that there are people in my city who are less fortunate than i am and especially during the holidays it is very important to help them however i can","operation turkey",NA,NA,NA,NA,NA,"no_response","2023-11",2023,11,2024
"1273",26068,4,"Real World Experience",2023-11-22,"I helped by volunteering at houses for a scavenger hunt","Please Explain. Response: this was real wolf experience cause i was helping the kids out and their parents with the scavenger hunt","Dallas Arboretum and Botanical Garden",NA,NA,NA,NA,NA,"no_response","2023-11",2023,11,2024
"1274",27057,2,"Exploring Purpose",2023-11-22,"80","Please Explain. Response: We learned how to help with our abilities and special interests. We were able to connect these with issues around Dallas and how we can help.","Social Impact Fellows",NA,NA,NA,NA,NA,"80","2023-11",2023,11,2024
"1275",27057,2,"Real World Experience",2023-11-22,"40","Please Explain. Response: I delivered pies to the elderly for their thanksgiving celebration. I was able, even through small acts like delivering pies, to hopefully bring joy to their holidays.","Dickinson Place",NA,NA,NA,NA,NA,"40","2023-11",2023,11,2024
"1276",27057,2,"Designing a Solution",2023-11-22,"80","Please Explain. Response: I really enjoyed prepping and packaging food for children in Jamaica. Through this, I learned more about food poverty and how much substantial food really impacts a child’s life. All together, in only two hours we packed over 1000 meals which provides many children with food for a year.","Feed My Starving Children - Richardson, TX",NA,NA,NA,NA,NA,"80","2023-11",2023,11,2024
"1277",27057,3,"Exploring Purpose",2023-11-22,"50","Please Explain. Response: I baked cookies for a holiday bake sale at Scottish rite hospital. Through these cookies I hope I was able to bring joy during the holiday season and the money raised from the bake sale was given to Scottish rite to help with whatever they needed in the hospital. Whether that be from medical equipment to toys for children on Christmas.","Texas Scottish Rite Hospital",NA,NA,NA,NA,NA,"50","2023-11",2023,11,2024
"1278",27057,4,"Empathy",2023-11-22,"80","Please Explain. Response: I delivered meals to children in emergency housing and got to meet some of them. It made me realize how much these kids that are very local to us are struggling but how we can help make it a slight bit easier as they find a home.","Jonathan's Place",NA,NA,NA,NA,NA,"80","2023-11",2023,11,2024
"1279",27057,1,"Designing a Solution",2023-11-22,"30","Please Explain. Response: I crafted dog and cat toys to donate to a shelter. This was a simple way to make an impact and help the animals and the shelters.","Operation Kindness",NA,NA,NA,NA,NA,"no_response","2023-11",2023,11,2024
"1280",27057,2,"Empathy",2023-11-22,"90","Please Explain. Response: I worked in the rainbow room at community partners of Dallas stocking and sorting items for kids in emergency living. By doing this I learned the hardships many kids are going through that are local and was able to help the caseworkers directly working the kids by sorting and stocking all the shelves. This was around back to school time so I helped with essential back to school items.","Community Partners of Dallas",NA,NA,NA,NA,NA,"90","2023-11",2023,11,2024
"1281",27057,4.2,"Real World Experience",2023-11-22,"80","Please Explain. Response: I volunteered in the children’s garden and helped kids by providing information or showing them the hands on activities. This was really fun because I got to interact with the kids all day in the arboretum.","Dallas Arboretum and Botanical Garden",NA,NA,NA,NA,NA,"80","2023-11",2023,11,2024
"1282",27057,2,"Designing a Solution",2023-11-22,"90","Please Explain. Response: I watched a webinar about operation gratitude and what they do. This really opened my eyes to everything military families and the individuals serving go through. After that, I made thank you cards for individuals serving and wrote notes to them.","Operation Gratitude",NA,NA,NA,NA,NA,"90","2023-11",2023,11,2024
"1283",26118,1,"Real World Experience",2023-11-06,"95","Please Explain. Response: By shelving books in the library, I am getting real world experience working in a library and organizing.","Anne Frank EL",NA,NA,NA,NA,NA,"95","2023-11",2023,11,2024
"1284",26118,1,"Exploring Purpose",2023-11-13,"100","Please Explain. Response: By working with “bee robots” and teaching children how to use them, I am exploring my purpose of working with children and helping them learn.","Anne Frank EL",NA,NA,NA,NA,NA,"100","2023-11",2023,11,2024
"1285",26118,3,"Designing a Solution",2023-11-23,"100","Please Explain. Response: By delivering meals to people on Thanksgiving, I am building helping to eliminate a small amount of hunger in the Dallas community.","Meals on Wheels",NA,NA,NA,NA,NA,"100","2023-11",2023,11,2024
"1286",26118,1,"Real World Experience",2023-10-04,"100","Please Explain. Response: By working on my Government Social Impact Paper, I am gaining real world experience in researching, identifying a problem, and creating an argument about the issue and proposing solutions.","The Hockaday School",NA,NA,NA,NA,NA,"100","2023-10",2023,10,2024
"1287",26118,1,"Real World Experience",2023-10-19,"100","Please Explain. Response: By working on my Government Social Impact Paper, I am gaining real world experience in researching, identifying a problem, and creating an argument about the issue and proposing solutions.","The Hockaday School",NA,NA,NA,NA,NA,"100","2023-10",2023,10,2024
"1288",26118,1,"Real World Experience",2023-10-24,"100","Please Explain. Response: By working on my Government Social Impact Paper, I am gaining real world experience in researching, identifying a problem, and creating an argument about the issue and proposing solutions.","The Hockaday School",NA,NA,NA,NA,NA,"100","2023-10",2023,10,2024
"1289",26118,1,"Real World Experience",2023-11-06,"100","Please Explain. Response: By working on my Government Social Impact Paper, I am gaining real world experience in researching, identifying a problem, and creating an argument about the issue and proposing solutions.","The Hockaday School",NA,NA,NA,NA,NA,"100","2023-11",2023,11,2024
"1290",26118,1,"Real World Experience",2023-11-08,"100","Please Explain. Response: By working on my Government Social Impact Paper, I am gaining real world experience in researching, identifying a problem, and creating an argument about the issue and proposing solutions.","The Hockaday School",NA,NA,NA,NA,NA,"100","2023-11",2023,11,2024
